timestamp,temperature,humidity,pir_sensor,door_opening,gases,electric_consumption
2024-11-08 03:20:00,21.08,68.24,0,0,379.38,1.02
2024-11-08 03:24:00,28.59,74.37,1,1,383.88,1.46
2024-11-08 03:28:00,19.82,40.86,0,0,269.0,1.02
2024-11-08 03:32:00,22.15,87.54,0,0,254.45,0.95
2024-11-08 03:36:00,18.39,68.32,0,0,326.09,0.38
2024-11-08 03:40:00,24.61,80.82,1,0,268.09,1.98
2024-11-08 03:44:00,29.68,62.4,0,0,374.9,0.67
2024-11-08 03:48:00,24.05,54.86,0,0,324.54,0.87
2024-11-08 03:52:00,20.37,88.63,1,0,262.28,1.28
2024-11-08 03:56:00,24.72,64.93,0,0,314.62,0.23
2024-11-08 04:00:00,16.84,82.01,0,0,303.51,1.34
2024-11-08 04:04:00,28.33,87.2,0,0,203.98,0.39
2024-11-08 04:08:00,22.55,70.52,0,0,250.65,0.96
2024-11-08 04:12:00,21.74,62.94,0,0,267.11,1.35
2024-11-08 04:16:00,23.79,30.21,0,0,318.97,0.49
2024-11-08 04:20:00,24.37,32.4,0,0,328.32,0.74
2024-11-08 04:24:00,16.08,42.05,1,1,360.33,1.24
2024-11-08 04:28:00,25.24,41.16,0,0,264.77,0.32
2024-11-08 04:32:00,18.63,45.29,0,0,225.9,0.75
2024-11-08 04:36:00,25.71,48.3,0,0,257.65,0.82
2024-11-08 04:40:00,27.34,51.6,1,0,264.7,0.93
2024-11-08 04:44:00,27.06,55.23,0,0,259.91,0.83
2024-11-08 04:48:00,23.29,35.93,0,0,298.92,0.32
2024-11-08 04:52:00,22.8,32.54,1,1,334.91,2.15
2024-11-08 04:56:00,17.14,70.44,0,0,279.41,1.05
2024-11-08 05:00:00,26.63,62.24,0,0,325.05,0.27
2024-11-08 05:04:00,19.07,56.65,0,0,348.5,1.28
2024-11-08 05:08:00,22.45,68.07,0,0,299.47,0.67
2024-11-08 05:12:00,19.26,79.66,0,0,243.13,0.49
2024-11-08 05:16:00,17.01,55.66,0,0,286.05,0.53
2024-11-08 05:20:00,24.44,68.47,0,0,351.02,0.98
2024-11-08 05:24:00,15.81,87.21,1,1,331.51,1.22
2024-11-08 05:28:00,26.23,80.38,0,0,246.63,0.28
2024-11-08 05:32:00,19.76,55.56,0,0,358.87,1.02
2024-11-08 05:36:00,15.0,68.68,0,0,283.47,1.48
2024-11-08 05:40:00,22.67,40.62,0,0,246.36,0.83
2024-11-08 05:44:00,15.7,63.63,0,0,298.4,0.74
2024-11-08 05:48:00,19.14,88.88,0,0,223.75,1.43
2024-11-08 05:52:00,25.6,61.1,0,0,332.51,0.51
2024-11-08 05:56:00,15.94,85.66,1,0,357.23,1.33
2024-11-08 06:00:00,27.59,54.44,1,0,249.94,2.12
2024-11-08 06:04:00,15.06,89.93,0,0,291.58,1.04
2024-11-08 06:08:00,18.7,64.75,1,0,343.58,0.91
2024-11-08 06:12:00,26.11,32.54,0,0,233.46,1.08
2024-11-08 06:16:00,19.74,65.21,0,0,238.93,1.27
2024-11-08 06:20:00,16.53,46.47,1,1,288.15,1.2
2024-11-08 06:24:00,20.4,31.95,1,0,286.05,1.58
2024-11-08 06:28:00,19.06,79.25,0,0,302.44,0.46
2024-11-08 06:32:00,27.64,46.54,0,0,294.75,1.02
2024-11-08 06:36:00,19.7,77.79,0,0,233.51,1.06
2024-11-08 06:40:00,26.83,47.29,1,0,219.25,0.85
2024-11-08 06:44:00,28.38,41.66,0,0,234.09,1.08
2024-11-08 06:48:00,21.51,88.44,0,0,325.14,1.06
2024-11-08 06:52:00,28.65,51.7,1,0,347.55,0.82
2024-11-08 06:56:00,20.66,66.08,0,0,295.55,0.92
2024-11-08 07:00:00,29.46,66.6,0,0,335.53,1.0
2024-11-08 07:04:00,16.34,63.63,1,0,269.59,1.62
2024-11-08 07:08:00,25.31,84.88,1,0,281.64,2.35
2024-11-08 07:12:00,22.41,70.47,1,0,346.21,1.19
2024-11-08 07:16:00,20.81,54.22,0,0,323.26,0.29
2024-11-08 07:20:00,24.49,81.74,1,1,308.83,1.88
2024-11-08 07:24:00,25.56,40.86,1,0,292.63,1.61
2024-11-08 07:28:00,15.07,62.65,0,0,242.09,1.49
2024-11-08 07:32:00,17.5,87.03,1,0,304.28,1.01
2024-11-08 07:36:00,25.7,67.52,0,0,315.5,0.71
2024-11-08 07:40:00,25.0,79.02,1,0,410.41,1.72
2024-11-08 07:44:00,29.49,69.21,1,1,296.05,2.07
2024-11-08 07:48:00,26.42,80.36,1,0,281.52,1.25
2024-11-08 07:52:00,29.26,86.67,0,0,314.09,1.2
2024-11-08 07:56:00,25.54,46.38,1,0,372.42,1.35
2024-11-08 08:00:00,19.47,40.18,0,0,317.6,0.73
2024-11-08 08:04:00,16.58,59.04,1,0,291.05,1.17
2024-11-08 08:08:00,26.73,72.11,1,0,260.75,2.3
2024-11-08 08:12:00,24.66,43.63,0,0,258.37,0.43
2024-11-08 08:16:00,15.72,30.25,0,0,339.06,0.74
2024-11-08 08:20:00,20.4,50.58,1,0,285.61,1.02
2024-11-08 08:24:00,29.35,88.13,0,0,400.35,1.4
2024-11-08 08:28:00,22.51,71.7,1,0,304.2,1.6
2024-11-08 08:32:00,21.49,54.08,0,0,324.4,1.45
2024-11-08 08:36:00,21.87,41.55,1,0,272.29,0.99
2024-11-08 08:40:00,18.13,51.37,0,0,258.88,0.43
2024-11-08 08:44:00,20.53,40.19,0,0,338.19,0.69
2024-11-08 08:48:00,20.55,36.38,1,0,359.78,1.65
2024-11-08 08:52:00,15.79,84.4,1,1,250.31,1.28
2024-11-08 08:56:00,26.51,89.86,0,0,263.25,1.13
2024-11-08 09:00:00,21.25,39.85,1,0,267.06,1.24
2024-11-08 09:04:00,27.33,33.27,0,0,333.83,0.98
2024-11-08 09:08:00,27.76,49.78,1,1,318.09,1.26
2024-11-08 09:12:00,18.18,57.7,0,0,295.04,0.86
2024-11-08 09:16:00,24.86,42.29,0,0,261.01,0.94
2024-11-08 09:20:00,22.08,48.09,0,0,380.4,0.28
2024-11-08 09:24:00,28.2,42.05,0,0,348.88,1.4
2024-11-08 09:28:00,18.24,76.46,1,0,200.23,1.92
2024-11-08 09:32:00,25.17,72.75,1,1,342.84,1.55
2024-11-08 09:36:00,24.12,68.1,0,0,285.57,0.91
2024-11-08 09:40:00,19.43,53.23,0,0,269.92,0.24
2024-11-08 09:44:00,17.05,84.54,1,0,338.31,1.7
2024-11-08 09:48:00,24.77,88.17,0,0,317.55,0.75
2024-11-08 09:52:00,26.08,40.42,0,0,304.45,0.69
2024-11-08 09:56:00,19.73,43.38,0,0,255.03,1.26
2024-11-08 10:00:00,24.67,61.54,0,0,350.74,0.44
2024-11-08 10:04:00,20.93,35.48,0,0,238.18,0.43
2024-11-08 10:08:00,25.7,56.19,0,0,338.71,0.88
2024-11-08 10:12:00,17.99,64.91,0,0,304.49,1.09
2024-11-08 10:16:00,28.35,61.32,0,0,298.21,0.23
2024-11-08 10:20:00,19.31,49.85,0,0,272.44,0.91
2024-11-08 10:24:00,20.52,62.55,0,0,308.23,0.59
2024-11-08 10:28:00,15.87,87.53,0,0,231.22,1.18
2024-11-08 10:32:00,16.67,42.36,1,0,361.73,1.63
2024-11-08 10:36:00,22.74,69.29,1,1,279.85,2.23
2024-11-08 10:40:00,19.01,32.6,0,0,265.51,0.72
2024-11-08 10:44:00,27.53,33.98,1,0,290.16,2.27
2024-11-08 10:48:00,15.22,63.11,0,0,281.32,1.13
2024-11-08 10:52:00,20.69,36.3,0,0,362.17,1.28
2024-11-08 10:56:00,20.06,31.34,1,0,213.33,2.22
2024-11-08 11:00:00,15.29,40.29,0,0,352.57,0.83
2024-11-08 11:04:00,16.87,63.89,0,0,372.2,0.68
2024-11-08 11:08:00,21.2,72.2,0,0,346.65,1.19
2024-11-08 11:12:00,22.39,42.15,0,0,397.68,0.67
2024-11-08 11:16:00,21.06,70.1,0,0,358.13,0.32
2024-11-08 11:20:00,22.96,40.95,1,1,293.35,2.2
2024-11-08 11:24:00,23.93,66.81,0,0,365.86,0.72
2024-11-08 11:28:00,15.15,54.72,1,1,332.44,1.22
2024-11-08 11:32:00,21.96,69.23,1,0,379.62,1.56
2024-11-08 11:36:00,29.45,89.7,0,0,347.27,1.36
2024-11-08 11:40:00,22.79,86.27,0,0,393.24,1.32
2024-11-08 11:44:00,25.16,30.26,0,0,370.64,0.92
2024-11-08 11:48:00,19.68,83.13,0,0,439.77,0.31
2024-11-08 11:52:00,26.61,33.99,0,0,411.24,1.11
2024-11-08 11:56:00,26.59,87.18,1,0,364.45,1.76
2024-11-08 12:00:00,22.82,46.91,0,0,401.8,0.47
2024-11-08 12:04:00,29.64,52.92,0,0,397.96,1.37
2024-11-08 12:08:00,16.88,35.5,0,0,297.46,0.31
2024-11-08 12:12:00,15.25,36.74,0,0,522.74,0.68
2024-11-08 12:16:00,26.55,73.6,0,0,340.66,0.32
2024-11-08 12:20:00,27.11,86.66,1,0,356.48,2.22
2024-11-08 12:24:00,16.8,66.64,1,1,346.05,0.95
2024-11-08 12:28:00,18.98,72.95,0,0,245.2,0.75
2024-11-08 12:32:00,15.26,75.72,0,0,393.68,1.32
2024-11-08 12:36:00,19.4,45.77,0,0,315.0,0.53
2024-11-08 12:40:00,26.6,32.71,0,0,363.46,0.34
2024-11-08 12:44:00,22.77,30.11,0,0,374.48,0.37
2024-11-08 12:48:00,20.22,51.04,0,0,286.35,0.73
2024-11-08 12:52:00,20.58,44.49,0,0,254.5,0.76
2024-11-08 12:56:00,15.02,33.74,0,0,330.83,1.13
2024-11-08 13:00:00,19.5,40.77,0,0,339.48,0.51
2024-11-08 13:04:00,24.7,37.47,0,0,382.6,1.11
2024-11-08 13:08:00,29.61,84.89,0,0,337.92,1.5
2024-11-08 13:12:00,27.71,38.42,0,0,304.81,1.32
2024-11-08 13:16:00,15.35,62.26,0,0,339.74,1.03
2024-11-08 13:20:00,28.48,65.59,0,0,354.05,1.42
2024-11-08 13:24:00,26.75,62.61,1,0,389.9,2.18
2024-11-08 13:28:00,26.71,35.94,0,0,296.98,0.94
2024-11-08 13:32:00,21.87,49.13,0,0,387.11,0.56
2024-11-08 13:36:00,20.97,33.08,1,1,385.72,2.16
2024-11-08 13:40:00,19.54,53.74,0,0,384.55,1.3
2024-11-08 13:44:00,15.99,41.32,0,0,445.9,0.31
2024-11-08 13:48:00,18.42,63.7,0,0,229.27,1.42
2024-11-08 13:52:00,18.7,71.57,0,0,422.33,0.68
2024-11-08 13:56:00,22.26,61.93,0,0,329.8,0.62
2024-11-08 14:00:00,26.21,56.05,0,0,356.99,0.65
2024-11-08 14:04:00,22.11,53.24,0,0,343.31,0.62
2024-11-08 14:08:00,15.87,80.5,0,0,278.06,0.87
2024-11-08 14:12:00,29.37,43.16,1,0,371.4,1.91
2024-11-08 14:16:00,29.14,74.05,0,0,357.84,0.75
2024-11-08 14:20:00,26.78,75.45,0,0,405.7,0.74
2024-11-08 14:24:00,29.87,55.15,0,0,273.9,1.16
2024-11-08 14:28:00,23.17,47.84,1,0,288.28,0.83
2024-11-08 14:32:00,29.44,58.23,1,0,316.71,2.13
2024-11-08 14:36:00,16.13,35.59,0,0,432.88,1.13
2024-11-08 14:40:00,20.49,32.76,0,0,368.48,1.12
2024-11-08 14:44:00,18.38,36.7,0,0,248.47,0.75
2024-11-08 14:48:00,17.94,41.23,0,0,435.76,1.46
2024-11-08 14:52:00,17.11,60.25,0,0,449.75,0.2
2024-11-08 14:56:00,24.34,80.95,0,0,296.78,0.3
2024-11-08 15:00:00,26.72,44.14,1,0,279.54,2.07
2024-11-08 15:04:00,23.67,86.11,0,0,285.68,1.16
2024-11-08 15:08:00,17.2,87.29,0,0,326.16,0.55
2024-11-08 15:12:00,27.17,87.53,0,0,309.94,0.97
2024-11-08 15:16:00,24.54,80.25,0,0,265.94,0.89
2024-11-08 15:20:00,20.82,51.83,0,0,365.56,0.89
2024-11-08 15:24:00,25.11,34.36,0,0,387.2,0.97
2024-11-08 15:28:00,18.9,64.13,1,0,297.53,2.08
2024-11-08 15:32:00,20.18,63.52,0,0,271.31,1.48
2024-11-08 15:36:00,28.76,81.0,1,0,379.76,2.39
2024-11-08 15:40:00,19.36,89.76,0,0,190.28,0.91
2024-11-08 15:44:00,22.05,60.49,0,0,255.28,0.61
2024-11-08 15:48:00,28.35,50.71,0,0,348.97,0.93
2024-11-08 15:52:00,25.62,41.15,0,0,369.58,1.01
2024-11-08 15:56:00,15.93,30.29,0,0,284.02,0.6
2024-11-08 16:00:00,17.21,60.55,0,0,414.01,1.02
2024-11-08 16:04:00,15.12,63.33,0,0,177.77,1.01
2024-11-08 16:08:00,24.46,79.5,1,0,354.74,2.21
2024-11-08 16:12:00,21.72,60.27,0,0,304.32,0.51
2024-11-08 16:16:00,17.01,84.99,0,0,275.67,1.11
2024-11-08 16:20:00,29.37,67.69,0,0,343.89,0.79
2024-11-08 16:24:00,22.94,80.42,0,0,280.49,0.37
2024-11-08 16:28:00,18.63,38.9,0,0,245.65,0.61
2024-11-08 16:32:00,22.51,81.32,1,0,305.77,0.95
2024-11-08 16:36:00,25.19,70.51,0,0,297.29,0.62
2024-11-08 16:40:00,16.14,40.21,0,0,260.97,0.29
2024-11-08 16:44:00,19.12,41.39,0,0,271.34,1.4
2024-11-08 16:48:00,27.1,85.59,0,0,279.35,0.33
2024-11-08 16:52:00,21.89,31.93,1,0,218.69,2.12
2024-11-08 16:56:00,23.2,57.75,0,0,215.47,1.38
2024-11-08 17:00:00,21.49,48.81,0,0,346.65,0.81
2024-11-08 17:04:00,15.66,69.9,0,0,228.81,0.27
2024-11-08 17:08:00,17.49,80.38,0,0,299.11,0.97
2024-11-08 17:12:00,21.68,51.62,0,0,206.53,0.51
2024-11-08 17:16:00,18.14,55.61,0,0,375.31,0.43
2024-11-08 17:20:00,15.75,88.92,0,0,286.52,0.94
2024-11-08 17:24:00,27.65,77.03,1,0,355.89,1.3
2024-11-08 17:28:00,29.72,83.83,0,0,405.72,1.15
2024-11-08 17:32:00,26.9,56.33,1,1,235.56,1.86
2024-11-08 17:36:00,27.81,44.04,0,0,265.96,1.28
2024-11-08 17:40:00,18.63,54.71,0,0,343.6,0.28
2024-11-08 17:44:00,29.41,72.97,0,0,268.35,0.51
2024-11-08 17:48:00,17.95,36.57,0,0,314.52,0.94
2024-11-08 17:52:00,29.27,46.23,0,0,305.13,1.34
2024-11-08 17:56:00,29.92,32.8,0,0,182.86,1.26
2024-11-08 18:00:00,25.68,55.94,0,0,409.08,1.08
2024-11-08 18:04:00,29.72,79.65,0,0,321.45,0.95
2024-11-08 18:08:00,23.54,31.48,0,0,303.28,1.02
2024-11-08 18:12:00,18.89,70.52,1,0,398.84,1.01
2024-11-08 18:16:00,21.55,85.95,0,0,306.91,0.97
2024-11-08 18:20:00,23.9,44.22,0,0,314.77,0.84
2024-11-08 18:24:00,16.1,71.62,0,0,294.7,0.7
2024-11-08 18:28:00,24.34,88.51,0,0,392.92,1.35
2024-11-08 18:32:00,29.72,87.74,1,0,380.87,1.99
2024-11-08 18:36:00,17.85,44.1,0,0,272.29,0.3
2024-11-08 18:40:00,26.89,36.02,0,0,340.08,1.48
2024-11-08 18:44:00,28.62,38.9,0,0,369.29,0.5
2024-11-08 18:48:00,29.16,72.12,0,0,388.33,0.48
2024-11-08 18:52:00,29.4,73.55,1,1,396.2,2.06
2024-11-08 18:56:00,22.82,70.45,0,0,288.91,0.78
2024-11-08 19:00:00,29.66,50.16,0,0,418.87,1.25
2024-11-08 19:04:00,26.36,40.19,0,0,355.55,0.57
2024-11-08 19:08:00,17.43,64.85,1,0,374.15,2.24
2024-11-08 19:12:00,22.15,59.02,1,1,438.98,2.16
2024-11-08 19:16:00,25.77,73.73,1,0,491.02,1.8
2024-11-08 19:20:00,18.71,56.48,0,0,299.73,1.12
2024-11-08 19:24:00,24.61,50.32,1,0,320.78,2.28
2024-11-08 19:28:00,25.0,47.61,0,0,371.57,0.79
2024-11-08 19:32:00,17.44,42.69,0,0,343.82,0.84
2024-11-08 19:36:00,23.48,45.94,1,0,293.57,2.04
2024-11-08 19:40:00,26.57,35.69,0,0,298.97,0.7
2024-11-08 19:44:00,22.48,50.81,0,0,368.86,1.45
2024-11-08 19:48:00,15.18,32.19,0,0,381.88,0.25
2024-11-08 19:52:00,15.14,41.18,0,0,383.07,0.72
2024-11-08 19:56:00,20.36,74.81,0,0,241.86,1.13
2024-11-08 20:00:00,28.89,49.53,1,0,286.8,1.48
2024-11-08 20:04:00,18.43,70.09,0,0,358.82,0.54
2024-11-08 20:08:00,24.52,73.01,1,0,295.17,1.58
2024-11-08 20:12:00,18.33,64.87,1,0,374.07,1.86
2024-11-08 20:16:00,19.83,87.52,0,0,309.98,0.91
2024-11-08 20:20:00,27.72,31.29,0,0,336.57,0.64
2024-11-08 20:24:00,25.93,74.32,1,1,385.73,2.01
2024-11-08 20:28:00,16.43,87.53,1,0,352.78,1.84
2024-11-08 20:32:00,21.43,81.74,0,0,307.94,0.93
2024-11-08 20:36:00,15.44,40.07,0,0,390.37,0.71
2024-11-08 20:40:00,22.21,49.61,1,0,376.46,1.23
2024-11-08 20:44:00,24.94,40.35,0,0,285.18,1.01
2024-11-08 20:48:00,16.78,66.08,1,0,335.74,1.63
2024-11-08 20:52:00,19.33,72.73,0,0,343.79,0.76
2024-11-08 20:56:00,20.97,49.02,1,1,467.41,1.15
2024-11-08 21:00:00,28.79,62.37,0,0,353.97,0.52
2024-11-08 21:04:00,29.9,71.46,1,0,344.76,1.86
2024-11-08 21:08:00,15.67,55.28,1,0,357.32,1.72
2024-11-08 21:12:00,26.42,81.24,0,0,365.64,0.34
2024-11-08 21:16:00,20.58,76.29,1,1,314.04,0.85
2024-11-08 21:20:00,20.89,33.88,0,0,245.65,0.49
2024-11-08 21:24:00,26.31,67.27,0,0,256.51,0.83
2024-11-08 21:28:00,28.78,44.12,1,1,386.78,1.56
2024-11-08 21:32:00,29.26,63.45,0,0,316.97,0.39
2024-11-08 21:36:00,23.66,87.41,0,0,460.3,0.76
2024-11-08 21:40:00,20.36,82.74,0,0,311.01,0.29
2024-11-08 21:44:00,26.81,54.27,0,0,410.4,0.25
2024-11-08 21:48:00,18.77,47.49,1,0,267.81,1.83
2024-11-08 21:52:00,23.46,44.06,0,0,363.21,1.06
2024-11-08 21:56:00,20.38,61.95,0,0,406.09,1.22
2024-11-08 22:00:00,24.85,36.85,0,0,282.51,0.44
2024-11-08 22:04:00,18.61,62.96,0,0,245.72,0.62
2024-11-08 22:08:00,17.87,30.08,0,0,281.39,0.78
2024-11-08 22:12:00,28.77,49.43,0,0,289.19,1.06
2024-11-08 22:16:00,16.53,43.2,1,1,250.72,1.54
2024-11-08 22:20:00,22.59,88.27,0,0,382.65,0.92
2024-11-08 22:24:00,18.31,73.63,0,0,300.94,0.4
2024-11-08 22:28:00,15.58,50.98,1,0,364.01,1.37
2024-11-08 22:32:00,15.54,35.57,0,0,353.72,1.27
2024-11-08 22:36:00,17.63,61.01,0,0,385.06,0.86
2024-11-08 22:40:00,28.0,42.81,0,0,237.05,0.46
2024-11-08 22:44:00,19.24,62.19,0,0,332.23,0.74
2024-11-08 22:48:00,29.26,80.12,0,0,274.81,1.18
2024-11-08 22:52:00,23.72,66.95,0,0,292.9,0.38
2024-11-08 22:56:00,21.55,68.03,0,0,245.95,0.95
2024-11-08 23:00:00,23.7,62.46,1,1,416.25,2.36
2024-11-08 23:04:00,22.75,85.64,1,0,263.24,1.44
2024-11-08 23:08:00,26.38,85.91,0,0,332.64,0.26
2024-11-08 23:12:00,19.24,60.76,1,1,235.72,1.65
2024-11-08 23:16:00,20.3,48.35,0,0,287.28,0.26
2024-11-08 23:20:00,28.41,57.58,1,1,353.03,1.25
2024-11-08 23:24:00,29.2,41.19,0,0,317.37,0.26
2024-11-08 23:28:00,28.39,68.18,0,0,252.92,0.42
2024-11-08 23:32:00,21.29,60.01,0,0,264.25,1.31
2024-11-08 23:36:00,26.71,36.2,0,0,308.14,1.16
2024-11-08 23:40:00,22.15,41.86,0,0,299.14,0.64
2024-11-08 23:44:00,22.46,58.78,0,0,234.35,1.37
2024-11-08 23:48:00,18.07,83.26,0,0,280.95,1.06
2024-11-08 23:52:00,23.87,63.98,0,0,292.7,0.78
2024-11-08 23:56:00,17.79,70.89,0,0,328.42,0.29
2024-11-09 00:00:00,19.97,50.34,1,0,350.65,1.69
2024-11-09 00:04:00,27.83,64.28,0,0,333.56,0.69
2024-11-09 00:08:00,18.11,56.84,0,0,316.98,0.59
2024-11-09 00:12:00,16.07,69.55,0,0,318.13,0.57
2024-11-09 00:16:00,16.04,33.03,1,0,323.85,1.07
2024-11-09 00:20:00,29.11,59.6,0,0,347.84,1.17
2024-11-09 00:24:00,22.6,47.76,1,0,384.59,1.14
2024-11-09 00:28:00,21.14,49.57,0,0,251.37,0.88
2024-11-09 00:32:00,27.16,87.66,0,0,277.59,0.22
2024-11-09 00:36:00,27.54,40.96,0,0,350.53,1.02
2024-11-09 00:40:00,19.98,48.67,0,0,250.25,0.68
2024-11-09 00:44:00,25.4,60.59,0,0,235.22,1.02
2024-11-09 00:48:00,26.57,81.78,0,0,267.92,0.32
2024-11-09 00:52:00,24.82,55.0,0,0,303.68,0.55
2024-11-09 00:56:00,17.27,74.63,0,0,276.08,0.34
2024-11-09 01:00:00,28.14,81.38,0,0,318.48,1.04
2024-11-09 01:04:00,23.09,48.6,0,0,285.79,0.34
2024-11-09 01:08:00,19.24,53.57,0,0,282.74,1.0
2024-11-09 01:12:00,21.38,51.39,0,0,216.55,0.38
2024-11-09 01:16:00,15.56,79.97,0,0,329.94,1.43
2024-11-09 01:20:00,16.92,32.66,1,0,330.6,1.24
2024-11-09 01:24:00,26.48,48.51,0,0,290.65,0.36
2024-11-09 01:28:00,15.0,70.76,0,0,307.45,0.25
2024-11-09 01:32:00,21.25,63.93,1,0,307.34,1.29
2024-11-09 01:36:00,22.84,56.18,0,0,352.57,1.36
2024-11-09 01:40:00,15.82,62.4,0,0,311.14,0.39
2024-11-09 01:44:00,29.6,41.86,0,0,233.23,1.23
2024-11-09 01:48:00,18.39,55.84,0,0,395.4,0.74
2024-11-09 01:52:00,19.56,60.1,0,0,364.45,1.24
2024-11-09 01:56:00,19.56,84.07,0,0,302.49,1.34
2024-11-09 02:00:00,18.46,45.65,0,0,307.74,1.5
2024-11-09 02:04:00,15.02,82.07,0,0,314.46,0.29
2024-11-09 02:08:00,25.94,68.65,0,0,261.47,1.24
2024-11-09 02:12:00,29.5,31.22,1,1,355.74,1.17
2024-11-09 02:16:00,18.36,73.48,0,0,350.53,0.61
2024-11-09 02:20:00,24.95,32.13,0,0,295.68,1.04
2024-11-09 02:24:00,26.13,89.84,0,0,333.62,0.78
2024-11-09 02:28:00,27.73,82.36,0,0,352.17,0.93
2024-11-09 02:32:00,21.34,47.84,0,0,311.35,1.46
2024-11-09 02:36:00,19.54,45.44,0,0,248.46,1.26
2024-11-09 02:40:00,19.88,52.89,0,0,334.29,0.67
2024-11-09 02:44:00,25.69,51.37,0,0,302.82,0.98
2024-11-09 02:48:00,27.25,52.34,0,0,245.26,0.26
2024-11-09 02:52:00,17.72,49.1,0,0,351.74,0.79
2024-11-09 02:56:00,20.56,67.27,0,0,311.85,0.99
2024-11-09 03:00:00,28.53,39.86,0,0,288.52,1.13
2024-11-09 03:04:00,27.1,80.76,0,0,403.6,1.37
2024-11-09 03:08:00,29.77,78.74,0,0,272.74,0.57
2024-11-09 03:12:00,26.31,58.59,0,0,252.86,1.37
2024-11-09 03:16:00,20.9,81.16,0,0,307.82,1.06
2024-11-09 03:20:00,23.86,44.83,0,0,292.24,0.3
2024-11-09 03:24:00,24.92,31.05,0,0,272.07,0.69
2024-11-09 03:28:00,16.18,67.15,0,0,370.44,0.82
2024-11-09 03:32:00,23.17,57.47,1,0,243.89,1.25
2024-11-09 03:36:00,25.64,64.03,0,0,315.49,0.35
2024-11-09 03:40:00,17.51,83.96,0,0,304.37,0.92
2024-11-09 03:44:00,26.71,88.2,0,0,299.45,0.37
2024-11-09 03:48:00,23.76,68.07,1,0,357.77,2.37
2024-11-09 03:52:00,29.28,75.84,0,0,402.7,1.32
2024-11-09 03:56:00,15.64,35.03,0,0,300.01,0.82
2024-11-09 04:00:00,18.98,39.64,1,0,344.41,1.24
2024-11-09 04:04:00,24.02,73.99,0,0,302.04,0.92
2024-11-09 04:08:00,19.45,55.88,0,0,303.94,0.97
2024-11-09 04:12:00,25.72,56.76,1,0,322.57,2.24
2024-11-09 04:16:00,26.39,48.52,0,0,308.43,0.29
2024-11-09 04:20:00,16.54,66.44,0,0,254.43,1.1
2024-11-09 04:24:00,22.71,41.11,0,0,366.56,0.93
2024-11-09 04:28:00,22.63,67.61,1,0,322.47,0.97
2024-11-09 04:32:00,20.54,40.43,0,0,297.66,0.36
2024-11-09 04:36:00,28.99,33.83,0,0,268.68,1.1
2024-11-09 04:40:00,27.41,49.82,0,0,314.6,0.64
2024-11-09 04:44:00,25.46,43.87,0,0,287.84,1.5
2024-11-09 04:48:00,25.71,83.34,0,0,309.11,1.36
2024-11-09 04:52:00,21.93,33.3,0,0,290.56,0.94
2024-11-09 04:56:00,28.81,40.6,0,0,258.45,1.03
2024-11-09 05:00:00,25.42,62.92,0,0,380.52,0.41
2024-11-09 05:04:00,25.93,58.86,1,0,252.81,2.04
2024-11-09 05:08:00,27.93,32.75,0,0,260.96,0.8
2024-11-09 05:12:00,19.11,30.44,1,1,333.91,1.53
2024-11-09 05:16:00,27.11,89.28,0,0,315.49,1.34
2024-11-09 05:20:00,17.93,69.53,1,1,333.04,0.78
2024-11-09 05:24:00,20.18,51.92,1,1,325.16,1.84
2024-11-09 05:28:00,20.03,58.23,0,0,262.35,1.01
2024-11-09 05:32:00,29.68,45.99,0,0,333.5,0.41
2024-11-09 05:36:00,27.85,50.69,0,0,267.85,0.29
2024-11-09 05:40:00,25.52,68.94,1,1,352.69,1.47
2024-11-09 05:44:00,25.91,82.97,1,0,250.1,1.57
2024-11-09 05:48:00,23.43,41.05,0,0,260.35,0.63
2024-11-09 05:52:00,29.21,80.42,0,0,261.76,1.35
2024-11-09 05:56:00,22.44,37.29,0,0,315.51,0.59
2024-11-09 06:00:00,20.71,42.9,0,0,297.4,0.87
2024-11-09 06:04:00,17.45,32.23,0,0,305.74,0.44
2024-11-09 06:08:00,26.79,38.45,1,1,294.1,1.15
2024-11-09 06:12:00,26.02,85.04,0,0,297.34,0.75
2024-11-09 06:16:00,20.77,57.57,1,0,275.9,1.46
2024-11-09 06:20:00,15.38,34.66,0,0,224.45,1.19
2024-11-09 06:24:00,27.58,87.58,0,0,230.25,0.78
2024-11-09 06:28:00,15.17,82.74,0,0,259.93,0.56
2024-11-09 06:32:00,25.56,75.28,1,0,283.9,1.72
2024-11-09 06:36:00,29.55,86.01,0,0,373.23,0.7
2024-11-09 06:40:00,21.56,43.21,0,0,249.04,0.5
2024-11-09 06:44:00,18.52,80.18,1,0,245.38,2.37
2024-11-09 06:48:00,25.57,71.4,0,0,208.98,0.9
2024-11-09 06:52:00,27.26,82.19,1,0,325.06,1.08
2024-11-09 06:56:00,23.2,77.81,1,0,289.33,1.92
2024-11-09 07:00:00,29.51,50.79,0,0,235.29,1.24
2024-11-09 07:04:00,15.78,76.46,0,0,298.57,1.19
2024-11-09 07:08:00,22.57,45.75,0,0,270.83,0.98
2024-11-09 07:12:00,25.78,49.72,1,0,364.76,1.42
2024-11-09 07:16:00,27.94,36.47,0,0,266.47,1.21
2024-11-09 07:20:00,17.69,86.1,1,0,384.91,1.92
2024-11-09 07:24:00,27.0,47.46,1,0,308.61,1.61
2024-11-09 07:28:00,23.29,61.24,0,0,280.26,1.06
